stop_id,stop_code,stop_name,stop_lat,stop_lon
1616,NEME,NAAMANS RD & MERRIBROOK RD,39.820003,-75.471277
1617,NECA,NAAMANS RD & CARPENTER RD PNR,39.819214,-75.46636
1618,NESO,NAAMANS RD & OP SOCIETY DR,39.81835,-75.462657
1619,NAPE,NAAMANS RD & PEACHTREE RD,39.817385,-75.460132
1620,HWWA,HARVEY RD & WASHINGTON AVE,39.795264,-75.469661
1621,H1MA,HARVEY RD & MADISON AVE,39.797778,-75.473704
1622,4EPO,4TH ST & POPLAR ST,39.738817,-75.547579
1623,4ELO,4TH ST & LOMBARD ST,39.738312,-75.546362
1625,4ESP,4TH ST & OP SPRUCE ST,39.737484,-75.544332
1626,4ECH,4TH ST & CHURCH ST,39.736715,-75.542454
1627,HEAP,HEALD ST & OP APPLE ST,39.731813,-75.542218
1628,HE0A,HEALD ST & A ST,39.730116,-75.543391
1629,HE0B,HEALD ST & B ST,39.728911,-75.544188
1633,NSGA,NEW CASTLE AVE OP NEW YORK AVE,39.724128,-75.544471
1634,NSTE,NEW CASTLE AVE & OP TERMINAL AVE,39.721435,-75.54529
1635,NSDO,NEW CASTLE AVE & OP DOVER AVE,39.719518,-75.545778
1636,NSNO,NEW CASTLE AVE & OP NORTH ST,39.716761,-75.546712
1637,NSSO,NEW CASTLE AVE & OP SOUTH ST,39.71524,-75.547237
1638,NSGM,NEW CASTLE AVE & GMC TRUCK,39.714061,-75.547615
1639,NSRI,NEW CASTLE AVE & OP RIZZO AVE,39.709918,-75.549052
1640,NSRY,NEW CASTLE AVE & RYAN AVE,39.708479,-75.549578
1641,N0RO,NEW CASTLE AVE & OP ROSE LN,39.707413,-75.549919
1642,NSLA,NEW CASTLE AVE & OP LAMBSONS LN,39.705272,-75.550622
1643,N0MO,NEW CASTLE AVE & MOOREHOUSE DR,39.703029,-75.551415
1644,N0BO,NEW CASTLE AVE & BOWLERAMA,39.701629,-75.551885
1645,NSME,NEW CASTLE AVE & MEMORIAL DR,39.699168,-75.552743
1646,N0RD,NEW CASTLE AVE & OP RODNEY DR,39.691329,-75.555458
1647,N0LA,NEW CASTLE AVE & LANDERS LN,39.688127,-75.556593
1648,NSMA,NEW CASTLE AVE & OP MAY AVE,39.685975,-75.557347
1649,NSCA,NEW CASTLE AVE & CASTLE HILLS DR,39.684078,-75.558021
1650,NSWP,NEW CASTLE AVE & OP WM PENN COURT,39.681451,-75.558976
1651,NSED,NEW CASTLE AVE & EDGEWOOD DR,39.680274,-75.559427
1652,NSAD,NEW CASTLE AVE & ADAIR AVE,39.679325,-75.559706
1653,NSBU,NEW CASTLE AVE & BURTON AVE,39.678522,-75.559981
1654,NSBR,NEW CASTLE AVE & BRYLGON AVE,39.675227,-75.561068
1655,LWQU,LANDERS LN & OP QUEEN AVE E EN,39.688776,-75.55886
1656,LWGL,LANDERS LN & GLEN AVE,39.68955,-75.560445
1657,L0QU,LANDERS LN & OP QUEEN AVE W EN,39.690222,-75.561799
1658,LWEA,LANDERS LN & OP EAST AVE,39.69102,-75.563416
1659,LWMO,LANDERS LN & MOORES LN,39.691964,-75.565252
1660,M0MI,MOORES LN & OP MIDFIELD AVE N,39.6903,-75.567079
1661,MSPI,MOORES LN & OP PIERSON PL,39.687639,-75.568099
1662,MSMI,MOORES LN & OP MIDFIELD AVE S,39.685526,-75.567849
1663,M0CO,MOORES LN & COLONIAL VILL AP,39.684241,-75.567636
1664,MWLU,MONTPELIER BLVD & LUNENBURG DR,39.683071,-75.569868
1665,MWPO,MONTPELIER BLVD & POWHATAN RD,39.682824,-75.572336
1666,ISRA,INDEPENDENCE BLV & RALEIGH CT,39.681634,-75.572921
1667,ISTU,INDEPENDENCE BLV & TUCKAHOE RD,39.680146,-75.572933
1668,ISSH,INDEPENDENCE BLV & SHADWELL CT,39.678549,-75.572767
1669,CEIN,CONSTITUTION BLV & INDEPENDENCE BLV,39.677186,-75.571974
1670,CEMO,CONSTITUTION BLV & OP MONTICELLO BL,39.678065,-75.568714
1671,C0ME,CONSTITUTION BLV & MOORES LN,39.67961,-75.566333
1672,MSSW,MOORES LN & SWEDES ST,39.676969,-75.56522
1673,MS14,MOORES LN & 14TH ST,39.675639,-75.563588
1674,MS12,MOORES LN & 12TH ST,39.674414,-75.5622
1675,WS06,WILMINGTON RD & OP E 6TH ST,39.666902,-75.56106
1678,6STR,6TH ST-NC & TREMONT ST,39.660939,-75.568268
1679,6SSO,6TH ST-NC & SOUTH ST,39.659948,-75.569561
1680,7SSO,7TH ST-NC & SOUTH ST,39.66013,-75.571159
1681,7SUM,7TH ST-NC & UMBRELLA ROW,39.659365,-75.572981
1682,W007,WASHINGTON ST-NC & 7TH ST,39.658877,-75.575035
1684,WW10,WASHINGTON ST-NC & 10TH ST,39.661084,-75.57665
1685,WW11,WASHINGTON ST-NC & 11TH ST,39.662058,-75.577319
1686,WW13,WASHINGTON ST-NC & 13TH ST,39.663604,-75.578416
1687,BWST,BASIN RD & STOCKTON DR,39.668541,-75.581956
1688,BWFO,BASIN RD & FORDHAM AVE,39.670692,-75.583476
1689,BWUN,BASIN RD & UNIVERSITY AVE,39.672854,-75.584978
1690,BWRO,BASIN RD & E ROOSEVELT AVE,39.67469,-75.586306
1691,BWBL,BASIN RD & BLOUNT RD,39.675807,-75.587077
1692,B0JA,BASIN RD & JAY DR,39.68629,-75.594371
1693,BNML,BASIN RD & MILLER FURNITURE,39.684085,-75.592738
1694,BNCU,BASIN RD & CUMBERLAND FARMS,39.690925,-75.59725
1696,CORW,COMMONS BLVD & READS WAY,39.687497,-75.608009
1697,RENO,READS WAY & 31 READS WAY,39.688819,-75.612407
1698,REWI,READS WAY & WILMINGTON TRUST,39.686631,-75.611855
1699,C0EA,COMMONS BLVD & OP EASTER SEALS,39.685521,-75.615189
1700,ASSC,AIRPORT RD & OP SCHLEY RD,39.684116,-75.619285
1701,ASMO,AIRPORT RD & MOWERY RD,39.681832,-75.621426
1704,ASCY,AIRPORT RD & CHERRY RD,39.67343,-75.629448
1709,FWAP,CHRISTIANA RD & OP APPLEBY RD,39.662799,-75.642722
1710,FWWE,CHRISTIANA RD & OP WEDGEFIELD DR,39.662688,-75.644404
1711,CHMA,CHRISTIANA MALL & TARGET,39.679634,-75.650307
1712,FEWE,CHRISTIANA RD & WEDGEFIELD DR,39.662375,-75.644895
1717,ANPR,AIRPORT RD & PRESTWICK DR,39.673288,-75.629371
1719,ANOL,AIRPORT RD & OP OL CHURCHMANS RD,39.679132,-75.623393
1720,ANMO,AIRPORT RD & OP MOWERY RD,39.68162,-75.62126
1721,ANSC,AIRPORT RD & SCHLEY RD,39.683875,-75.619179
1722,A1EA,COMMONS BLVD & EASTER SEALS,39.685175,-75.615203
1723,COPE,COMMONS BLVD & OP READS W ENT,39.685662,-75.610731
1724,RE92,READS WAY & BLDG 92,39.686404,-75.611591
1725,RE42,READS WAY & BLDG 42,39.689035,-75.611996
1726,C1RW,COMMONS BLVD & OP READS E ENT,39.687406,-75.607704
1727,BSCU,BASIN RD & OP CUMBERLAND FM,39.690806,-75.597595
1728,BSJA,BASIN RD & OP JAY DR,39.686372,-75.594796
1729,BEPE,BASIN RD & PENN MART SH CTR,39.677985,-75.588938
1730,B1RO,BASIN RD & OP E ROOSEVLT AVE,39.674982,-75.586806
1731,BEUN,BASIN RD & UNIVERSITY AVE,39.673105,-75.585496
1732,BEWI,BASIN RD & WM PENN HS NORTH,39.670582,-75.583712
1733,B1WI,BASIN RD & WM PENN HS SOUTH,39.668787,-75.582381
1734,BEFR,BASIN RD & FRENCHTOWN RD,39.665235,-75.579874
1735,WE11,WASHINGTON ST-NC & 11TH ST,39.662402,-75.577763
1736,WE10,WASHINGTON ST-NC & 10TH ST,39.661071,-75.576762
1737,W107,WASHINGTON ST-NC & 7TH ST,39.658802,-75.575243
1738,7NUM,7TH ST-NC & UMBRELLA ROW,39.659374,-75.572742
1739,7ESO,7TH ST & SOUTH ST,39.660065,-75.571153
1740,SO06,SOUTH ST & 6TH ST,39.659862,-75.569697
1741,6NTR,6TH ST-NC & TREMONT ST,39.661007,-75.568037
1743,WN06,WILMINGTON RD & E 6TH ST,39.668107,-75.560486
1744,WIBA,WILMINGTON RD & OP BALDT AVE,39.672211,-75.560931
1745,NNBU,NEW CASTLE AVE & OP BURTON AVE,39.679039,-75.55949
1746,NNHA,NEW CASTLE AVE & HOLCOMB LN,39.679886,-75.559241
1747,NNWP,NEW CASTLE AVE & WM PENN COURT,39.681457,-75.558668
1748,NNJA,NEW CASTLE AVE & JACQUETTE SQ,39.681906,-75.558425
1749,N1BU,NEW CASTLE AVE & BUTTONWOOD AVE,39.683971,-75.557772
1750,NNMA,NEW CASTLE AVE & MAY AVE,39.685918,-75.557079
1751,MW12,MOORES LN & OP 12TH ST,39.674377,-75.562043
1752,MW14,MOORES LN & OP 14TH ST,39.675798,-75.563602
1753,MWSW,MOORES LN & OP SWEDES ST,39.676959,-75.565035
1754,CWMO,CONSTITUTION BLVD & MOORES LN,39.679616,-75.566945
1755,C1MN,CONSTITUTION BLVD & MONITCELLO BLVD,39.678555,-75.568439
1756,CWIN,CONSTITUTION BLV & INDEPENDENCE BLV,39.677277,-75.571707
1757,INSH,INDEPENDENCE BLV & OP SHADWELL CT,39.678475,-75.572613
1758,INTU,INDEPENDENCE BLV & OP TUCKAHOE RD,39.679975,-75.572782
1759,INMO,INDEPENDENCE BLV & MONTICELLO BLVD,39.681458,-75.57283
1761,MELU,MONTPELIER BLVD & OP LUNENBURG DR,39.682996,-75.569821
1762,MECO,MONTPELIER BLVD & COMMONWEALTH BLV,39.683319,-75.568424
1763,MNMI,MOORES LN & MIDFIELD AVE S,39.685393,-75.56766
1764,MNPI,MOORES LN & PIERSON PL,39.68739,-75.567959
1765,M1MI,MOORES LN & MIDFIELD AVE N,39.690143,-75.567038
1766,M1LD,MOORES LN & LANDERS LN,39.691894,-75.565443
1767,LEEA,LANDERS LN & EAST AVE,39.690885,-75.563459
1768,LEQU,LANDERS LN & QUEEN AVE N ENT,39.69028,-75.562085
1769,LEGL,LANDERS LN & GLEN AVE,39.689552,-75.560696
1770,L1QU,LANDERS LN & QUEEN AVE S ENT,39.688741,-75.559065
1771,LENC,LANDERS LN & NEW CASTLE AVE,39.687943,-75.557403
1772,NNRI,NEW CASTLE AVE & RIVERVIEW DR,39.688181,-75.556291
1773,N1RO,NEW CASTLE AVE & RODNEY DR,39.691114,-75.555233
1774,NNME,NEW CASTLE AVE & MEMORIAL DR,39.699764,-75.552218
1776,NNHI,NEW CASTLE AVE & HILLVIEW AVE,39.702676,-75.551216
1777,NNLA,NEW CASTLE AVE & LAMBSONS LN,39.705317,-75.550308
1778,N1RS,NEW CASTLE AVE & ROSE LN,39.707294,-75.549639
1779,NNRE,NEW CASTLE AVE & REVIS AVE,39.708403,-75.549287
1780,N1RI,NEW CASTLE AVE & RIZZO AVE,39.710288,-75.548636
1781,NNSO,NEW CASTLE AVE & SOUTH ST,39.715255,-75.546947
1782,NNNO,NEW CASTLE AVE & NORTH ST,39.716548,-75.546481
1783,NNDO,NEW CASTLE AVE & DOVER AVE,39.719445,-75.54556
1784,NNAL,NEW CASTLE AVE & ALBANY AVE,39.721093,-75.545073
1785,NNCL,NEW CASTLE AVE & OP CLAYMONT ST,39.723054,-75.544536
1786,N1NE,NEW CASTLE AVE & NEW YORK AVE,39.72487,-75.543974
1787,NN1C,NEW CASTLE AVE & C ST,39.727474,-75.543377
1788,NN1B,NEW CASTLE AVE & B ST,39.728599,-75.543073
1789,NN1A,NEW CASTLE AVE & A ST,39.729912,-75.54271
1790,NNLO,NEW CASTLE AVE & LOBDELL ST,39.731113,-75.542366
1791,NNPE,NEW CASTLE AVE & PEACH ST,39.732517,-75.54147
1792,4WCH,4TH ST & CHURCH ST,39.736864,-75.542306
1793,4WSP,4TH ST & SPRUCE ST,39.73741,-75.543722
1794,4WKI,4TH ST & KING ST,39.740019,-75.550118
1795,MSML,MARKET ST & SHIPLEY ST/ ROSA PK DR,39.737423,-75.553445
1796,MS0A,MARKET ST & A ST,39.734999,-75.555079
1797,DSHO,DUPONT HWY & HOWARD ST,39.733402,-75.556193
1799,SNCH,S COLLEGE AVE & CHESNUT HILL RD,39.655413,-75.751094
1800,SNCA,S COLLEGE AVE & BOB CARPENTER CTR,39.661369,-75.751798
1801,SNRI,S COLLEGE AVE & OP RITTER LN,39.672135,-75.753365
1802,SNEP,S COLLEGE AVE & E PARK PLACE,39.673857,-75.753385
1803,WWOR,W PARK PL & ORCHARD RD,39.674616,-75.755606
1805,WWAP,W PARK PL & APPLE ST,39.674776,-75.761318
1806,WWEL,W PARK PL & S MAIN ST,39.674739,-75.764124
1807,C0CH,CHRISTIANA PKWY & CHRSYLER CORP,39.658664,-75.755764
1809,ENCA,ELKTON RD & OP CASHO MILL RD,39.670389,-75.770417
1811,ENSH,ELKTON RD & SHORT LA,39.673415,-75.766864
1813,ENMU,S MAIN ST & MURRAY RD,39.675684,-75.764375
1814,H0SY,HILLSIDE RD OP SYPHERD DR,39.680797,-75.760939
1815,DWHI,DALLAM RD & HILLSIDE RD,39.682552,-75.760113
1816,D0OL,DALLAM RD & OLD OAK RD,39.68361,-75.762457
1817,DWBE,DALLAM RD & BENT LN,39.685127,-75.766451
1818,D0BI,DALLAM RD & BRIAR LN,39.685982,-75.768542
1819,LWDA,LAYFAYETTE RD & DALLAM RD,39.685372,-75.773095
1820,LWCA,LAYFAYETTE RD & CASHO MILL RD,39.685338,-75.775339
1821,CNTI,CASHO MILL RD OP TIMBER CK LN,39.686114,-75.775532
1822,CNCH,CASHO MILL RD & CHURCH RD,39.688625,-75.776303
1823,CNNO,CASHO MILL RD & NOTTINGHAM RD,39.690237,-75.776064
1824,DNWI,DELREM DR & WINDSOR DR,39.691966,-75.775867
1825,W0CO,WINDSOR DR & COUNTRY CLUB DR,39.692593,-75.773307
1826,C0DA,COUNTRY CLUB DR & DANBURY RD,39.69239,-75.771092
1827,STCO,STAMFORD DR & COUNTRY CLUB DR,39.693373,-75.766072
1829,STLO,STAMFORD DR & LOCUST ST,39.694791,-75.766304
1830,STCA,STAMFORD DR & CAMBRIDGE DR,39.697332,-75.766617
1831,C0NE,CAMBRIDGE DR & NEW LONDON RD,39.697682,-75.766387
1832,N0SH,NEW LONDON RD & FAIRFIELD SH CTR,39.695283,-75.764685
1833,CWST,COUNTRY CLUB DR & STAMFORD DR,39.693039,-75.765945
1834,CWDA,COUNTRY CLUB DR & DANBURY RD,39.692581,-75.770766
1835,W1CO,WINDSOR DR & COUNTRY CLUB DR,39.692645,-75.773084
1836,DEWI,DELREM DR & WINDSOR DR,39.691913,-75.775952
1837,CSCH,CASHO MILL RD & CHURCH RD,39.688994,-75.77643
1838,CSTI,CASHO MILL RD & TIMBER CK LN,39.686069,-75.775743
1839,LEDA,LAYFAYETTE RD & DALLAM RD,39.685286,-75.772529
1840,D1BI,DALLAM RD & BRIAR LN,39.686045,-75.768853
1841,DEBE,DALLAM RD & BENT LN,39.68523,-75.766858
1842,DEOL,DALLAM RD & OLD OAK RD,39.683729,-75.762855
1843,DEHI,DALLAM RD & HILLSIDE RD,39.682499,-75.760082
1844,HSSY,HILLSIDE RD & SYPHERD DR,39.68091,-75.761082
1845,SSWP,S COLLEGE AVE & W PARK PL,39.673858,-75.753596
1846,SSRI,S COLLEGE AVE & RITTER LN,39.672144,-75.753596
1847,SSMA,S COLLEGE AVE & MARVIN DR,39.661228,-75.752334
1848,ESPA,S MAIN ST & OP W PARK PL,39.674727,-75.765985
1849,ESTH,ELKTON RD & THORN LN,39.673628,-75.767078
1850,ESOD,ELKTON RD & O DANIEL AVE,39.672319,-75.768533
1851,ESCA,ELKTON RD & CASHO MILL RD,39.670826,-75.770309
1853,C1CH,CHRISTIANA PKWY & CHRYSLER CORP,39.658355,-75.75706
1854,SSCH,S COLLEGE AVE & CHESNUT HL RD W,39.654726,-75.751382
1855,DNMI,DUPONT HWY & MILLSIDE RD,39.72134,-75.555368
1856,DNHO,WALNUT ST & HOWARD ST,39.730966,-75.554005
1857,2WFR,2ND ST & FRENCH ST,39.738155,-75.550648
1859,AEHS,A ST & OP HUMANE SOCTY,39.73169,-75.546763
1860,AETO,A ST & TOWNSEND ST,39.730606,-75.544142
1861,RWOA,ROGERS RD & OAKMONT DR,39.712773,-75.549464
1862,TEBU,TALLEDEGA DR & BUNCHE BLVD,39.713673,-75.551539
1863,BSCH,BUNCHE BLVD & CHEYNEY DR,39.712523,-75.553547
1864,BSCA,BUNCHE BLVD & CARVER DR,39.711663,-75.555216
1865,BSAN,BUNCHE BLVD & OP ANDERSON DR,39.710554,-75.557034
1866,MEBU,MOOREHOUSE DR & BUNCHE BLVD,39.708785,-75.558236
1867,MEEO,MOOREHOUSE DR & E OF BUNCHE BLVD,39.707594,-75.557705
1868,MEBB,MOOREHOUSE DR & B BUNCHE-ANDERSON,39.706365,-75.556655
1869,MEWO,MOOREHOUSE DR & W OF ANDERSON DR,39.705019,-75.555536
1870,MEAN,MOOREHOUSE DR & ANDERSON DR,39.70393,-75.554562
1871,M0NE,MOOREHOUSE DR & NEW CASTLE AVE,39.702894,-75.551628
1872,HENE,HILLVIEW AVE & NEW CASTLE AVE,39.702755,-75.550911
1873,HEBA,HILLVIEW AVE & OP DELAWARE SE CTR,39.702464,-75.549376
1874,HE06,HILLVIEW AVE & 6TH ST,39.70232,-75.54773
1875,HEWH,HILLVIEW AVE & W HILLVIEW AVE,39.703334,-75.546206
1876,HELA,HILLVIEW AVE & LAMBSONS LN,39.704563,-75.545329
1877,LEWE,LAMBSONS LN & WEST AVE,39.704667,-75.544374
1878,WW02,WEST AVE & OP 2ND ST,39.703786,-75.544658
1879,WW04,WEST AVE & OP 4TH ST,39.70272,-75.545654
1880,WW06,WEST AVE & 6TH ST,39.701607,-75.546682
1881,WW09,WEST AVE & 9TH ST,39.700048,-75.54819
1882,WWMO,WEST AVE & OP MOTEL 6,39.698845,-75.550629
1883,MWBI,MEMORIAL DR & BIZARRE DR,39.701906,-75.556268
1884,MWKA,MEMORIAL DR & KARLYN DR S,39.704128,-75.558108
1885,MWPA,MEMORIAL DR & PARMA AVE,39.70725,-75.560727
1886,M0KA,MEMORIAL DR & KARLYN DR N,39.708513,-75.561667
1887,DSCO,DUPONT HWY & COUNTY POLICE BL,39.707545,-75.566331
1888,DSAL,DUPONT HWY & CHAPMAN-NISSAN,39.705646,-75.5681
1889,DSGR,DUPONT HWY & OP GRACELAWN MEM PK,39.703403,-75.57009
1890,DSLO,DUPONT HWY & LOVELACE AVE,39.701853,-75.571453
1891,DSCE,DUPONT HWY & CENTRAL AVE,39.700834,-75.572345
1892,D0HE,DUPONT HWY & HEALTH & SOC SVC,39.700031,-75.57307
1893,DNRA,DUPONT HWY & RAMADA INN ENT,39.701788,-75.570783
1894,DNGR,DUPONT HWY & GRACELAWN MEM PK,39.703199,-75.569606
1895,DNAL,DUPONT HWY & OP CHAPMAN-NISSAN,39.70544,-75.56755
1896,D1WI,DUPONT HWY & WILDEL AVE,39.707232,-75.565985
1897,MEKA,MEMORIAL DR & KARLYN DR N,39.708745,-75.562276
1898,MEPA,MEMORIAL DR & PARMA AVE,39.707457,-75.561161
1899,M1KA,MEMORIAL DR & KARLYN DR S,39.704319,-75.558694
1900,MEBI,MEMORIAL DR & BIZARRE DR,39.702001,-75.556611
1901,W1NC,WEST AVE & NEW CASTLE AVE,39.699334,-75.551906
1902,W111,WEST AVE & 11TH ST-HOLWY TR,39.69883,-75.549183
1903,WE08,WEST AVE & 8TH ST,39.700415,-75.547713
1904,W106,WEST AVE & 6TH ST,39.701572,-75.546528
1905,W104,WEST AVE & 4TH ST,39.702528,-75.545636
1906,W102,WEST AVE & 2ND ST,39.703591,-75.544649
1907,WNLA,WEST AVE & LAMBSONS LN,39.704674,-75.544032
1908,HWLA,HILLVIEW AVE & LAMBSONS LN,39.704391,-75.545443
1909,HWWE,HILLVIEW AVE & W HILLVIEW AVE,39.703378,-75.546236
1910,HW06,HILLVIEW AVE & OP 6TH ST,39.702508,-75.547495
1911,HWBA,HILLVIEW AVE & DELAWARE SENIOR,39.702467,-75.549101
1912,M1NE,MOOREHOUSE DR & NEW CASTLE AVE,39.703068,-75.551835
1913,MWAN,MOOREHOUSE DR & ANDERSON DR,39.703882,-75.55431
1914,MWWE,MOOREHOUSE DR & ANDERSON DR,39.704363,-75.554843
1915,M1AN,MOOREHOUSE DR & B ANDERSON-BUNCH,39.706351,-75.556483
1916,MWEB,MOOREHOUSE DR & BUNCHE BLVD,39.70759,-75.557498
1917,MWBU,MOOREHOUSE DR & BUNCHE BLVD,39.708828,-75.558188
1918,BNAN,BUNCHE BLVD & ANDERSON DR,39.710411,-75.556975
1919,BNCA,BUNCHE BLVD & CARVER DR,39.711497,-75.555422
1920,BNCH,BUNCHE BLVD & OP CHEYNEY DR,39.712354,-75.553666
1921,BNTA,BUNCHE BLVD & TALLEDEGA DR,39.713542,-75.551427
1922,REOA,ROGERS RD & OAKMONTH DR,39.712874,-75.549745
1923,A1TO,A ST OP BUTTONWOOD ST,39.730915,-75.544543
1924,AWHS,A ST & HUMANE SOCIETY,39.731906,-75.547007
1925,A1WN,A ST & WALNUT ST,39.733705,-75.551309
1926,2WBR,2ND ST & BROOM ST,39.744667,-75.56681
1927,2WCL,2ND ST & CLAYTON ST,39.74565,-75.569073
1928,2WSC,2ND ST & SCOTT ST,39.746683,-75.571696
1929,2WLI,2ND ST & LINCOLN ST,39.747113,-75.572812
1930,KWEV,KIRKWOOD HWY & EVELYN DR,39.730113,-75.646277
1931,LNWI,LIMESTONE RD & WILM TRUST BANK,39.725174,-75.659944
1932,LNGR,LIMESTONE RD & GRIFFIN DR,39.726083,-75.661488
1933,LNPI,LIMESTONE RD & PICKWICK DR,39.727367,-75.663266
1934,LNBA,LIMESTONE RD & OP BAILEY DR,39.728539,-75.664771
1935,LNMI,LIMESTONE RD & MILLTOWN RD,39.731568,-75.667106
1936,LNME,LIMESTONE RD & MEDICAL CENTER,39.732811,-75.669912
1937,LNAR,LIMESTONE RD & ARUNDEL DR,39.733616,-75.672444
1938,L0HO,LIMESTONE RD & OP HOPKINS DR,39.733321,-75.677949
1939,LNNL,LIMESTONE RD & NEW LINDEN RD,39.740059,-75.688977
1941,SKBW,SKYLINE DR @ MERMAID BLVD,39.740812,-75.694734
1942,SSFO,SKYLINEDR & THREE LITTLE BAKERSBLVD,39.734944,-75.694249
1943,SSNE,SKYLINE DR & OP NEW KENT RD,39.733324,-75.695241
1944,SSFA,SKYLINE DR & FAIRWAY DR,39.731523,-75.69615
1945,S0FA,SKYLINE DR & FAIRMONT DR,39.728936,-75.695432
1946,SSGO,SKYLINE DR & GOLFVIEW DR,39.728405,-75.694232
1947,NWPI,NEW LINDEN & PIKE CREEK SH CT,39.735428,-75.690328
1948,NWVI,NEW LINDEN HILL RD & OP VIDERE DR,39.723736,-75.69594
1950,NWBO,NEWLINDEN HILL RD & BOYDS VALLEY DR,39.720731,-75.706232
1951,NWQU,NEW LINDEN HILL RD & QUARRY LN,39.719598,-75.707886
1952,NEQU,NEW LINDEN HILL & OP QUARRY LN,39.719519,-75.70773
1953,NEHE,NEW LINDEN HILL & HENDERSON HILL R,39.720953,-75.705532
1955,NEVI,NEW LINDEN HILL & VIDERE DR,39.723403,-75.696007
1957,SNLO,SKYLINE DR & LOUDOUN DR,39.728426,-75.693765
1959,SNFA,SKYLINE DR & OP FAIRWAY DR,39.731782,-75.69599
1960,S1NE,SKYLINE DR & NEW KENT RD,39.733508,-75.69484
1961,SNFO,SKYLINE DR & OP THREE LITTLE BAKERS,39.734593,-75.694149
1962,MEPI,MERMAID BLVD & PIKE CREEK SH CT,39.740804,-75.694191
1964,NESK,NEW LINDEN HILL RD & SKYLINE DR,39.727444,-75.692106
1965,N1PI,NEWLINDEN HILLRD & PK CR OFFICE PLA,39.732828,-75.689275
1966,LSHO,LIMESTONE RD & HOPKINS DR,39.733115,-75.678571
1967,LSAR,LIMESTONE RD & OP ARUNDEL DR,39.733461,-75.673095
1968,LSOL,LIMESTONE RD & OP BLDG 3105,39.732692,-75.670324
1969,LSMI,LIMESTONE RD & MILLTOWN RD,39.731408,-75.667551
1970,LSBA,LIMESTONE RD & BAILEY DR,39.728065,-75.66454
1971,LSPI,LIMESTONE RD & PICKWICK DR,39.726743,-75.662836
1972,LSGR,LIMESTONE RD & GRIFFIN DR,39.72563,-75.661229
1973,LESC,LANCASTER AVE & SCOTT ST,39.745957,-75.572567
1974,L1CA,LANCASTER AVE & CLAYTON ST,39.744885,-75.569906
1975,L1DE,LANCASTER AVE & OP DELAMORE ST,39.744466,-75.568891
1976,L1BR,LANCASTER AVE & BROOM ST,39.743922,-75.567574
1977,PWLI,PENNSYLVANIA AVE & LINCOLN ST,39.75572,-75.566949
1978,PWUN,PENNSYLVANIA AVE & UNION ST,39.756501,-75.568307
1980,P0RI,PENNSYLVANIA AVE & RIVERVIEW AVE,39.759505,-75.573574
1981,PWGR,PENNSYLVANIA AVE & GREENHILL AVE,39.760067,-75.574551
1982,PWSA,PENNSYLVANIA AVE & MT SALEM LN,39.761532,-75.577037
1986,LWCE,LANCASTER PK & CENTERVILLE RD,39.761946,-75.623678
1996,LWWI,LANCASTER PK & WILLOW SPRING RD,39.764024,-75.646398
1998,LWWE,LANCASTER PK & OP WESTGATE DR,39.766076,-75.653962
1999,L0CN,LANCASTER PK & OP COFFE RN COND,39.769959,-75.661267
2000,LWLO,LANCASTER PK & LOVEVILLE RD,39.771024,-75.663835
2003,LWSA,LANCASTER PK & OP SANFORD SCHL,39.775536,-75.67478
2005,LWBR,LANCASTER PK & BRACKENVILLE RD,39.780562,-75.679933
2007,LWSM,LANCASTER PK & COFFEE RUN S CTR,39.785345,-75.684858
2009,OEDT,OLD LANCASTER PK & OP WELLS FARGO,39.786113,-75.693375
2010,EWHE,ERICKSON AVE & HEMINGWAY DR,39.784566,-75.692557
2011,EWCA,ERICKSON AVE & CABOT DR,39.783084,-75.693024
2012,EWBE,ERICKSON AVE & BECKET CT,39.781429,-75.695981
2013,MNEV,MILLCREEK RD & OP EVANSON RD,39.782272,-75.697689
2014,MNGR,MILLCREEK RD & GRANT AVE,39.784542,-75.69793
2023,LESM,LANCASTER PK & SMALL SHOP CTR,39.785438,-75.685712
2025,L1BA,LANCASTER PK & BRACKENVILLE RD,39.779457,-75.679223
2027,LESA,LANCASTER PK & SANFORD SCHOOL,39.775165,-75.674532
2041,LELO,LANCASTER PK & LOVEVILLE RD,39.770867,-75.663835
2042,L1CN,LANCASTER PK & COFFEE RUN CONDO,39.769963,-75.661415
2043,L1WE,LANCASTER PK & WESTGATE DR,39.766211,-75.654537
2046,PERI,PENNSYLVANIA AVE & RISING SUN LN,39.763064,-75.579738
2048,PESA,PENNSYLVANIA AVE & OP MT SALEM LN,39.761362,-75.577252
2049,PEGR,PENNSYLVANIA AVE & GREENHILL AVE,39.759639,-75.57421
2052,FNWE,WELDIN RD @ FOULK RD,39.780064,-75.544024
2053,FNFO,FOULK RD & 300 FOULK BLDG,39.780759,-75.541191
2054,F0SI,FOULK RD & SIMON RD,39.783306,-75.538756
2055,FNLO,FOULK RD & LOMBARDY ELEM SC,39.78445,-75.537689
2056,F0LO,FOULK RD & OP LONE ACRE RD,39.785566,-75.536635
2057,FNLE,FOULK RD & LEADER RN HOME,39.787181,-75.535023
2058,F708,FOULK RD & BLDG 708,39.788113,-75.534151
2059,FNWI,FOULK RD & WILSON RD,39.790032,-75.532262
2060,FNBE,FOULK RD & BELLEWOOD RD,39.790813,-75.531535
2061,FNOA,FOULK RD & OP OAK LANE RD,39.79264,-75.529725
2062,FNSH,FOULK RD & SHIPLEY RD,39.79414,-75.528202
